age,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_single,marital_married,marital_divorced,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,is_duplicate,duplicate_with
51,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
54,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
34,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,Duplicate,Row 26465
57,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
46,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
31,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,Duplicate,Row 26485
43,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
48,0,0,0,0,0,0,0,0,0,1,0,1,0,5,-1,1,1,0,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
56,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,1,11,5,5,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
46,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,1,1,11,5,5,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,1,,
53,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
57,0,0,0,0,0,0,0,0,1,0,0,1,0,6,-1,1,0,1,11,5,10,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
48,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,1,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
31,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,Duplicate,Row 26267
44,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
47,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
43,0,0,0,0,0,0,1,0,0,0,1,0,0,4,-1,1,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
36,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
32,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,1,1,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
40,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,Duplicate,Row 26544
53,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
37,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
49,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
53,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
37,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,1,11,5,8,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
42,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
56,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,1,,
43,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,1,11,5,9,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
51,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,1,1,11,5,6,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
44,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,1,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
57,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1,1,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
44,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,11,5,5,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
51,0,0,0,0,0,0,1,0,0,0,1,0,0,4,-1,0,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
52,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
48,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
34,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
47,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1,1,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
42,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
46,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,1,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
51,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
43,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
33,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
29,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,1,,
53,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
58,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,1,0,0,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
53,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
47,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,11,5,5,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
44,0,0,0,1,0,0,0,0,0,0,1,0,0,6,-1,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,1,,
37,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,1,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
43,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
50,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
48,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
34,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
56,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,1,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
57,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
47,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
59,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
47,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
37,0,0,0,0,0,0,0,0,1,0,0,1,0,5,-1,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
53,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
44,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
41,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11,5,5,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
41,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
53,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
48,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
52,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
30,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,1,,
30,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
45,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
32,0,1,0,0,0,0,0,0,0,0,1,0,0,4,-1,1,1,1,11,5,6,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
31,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
58,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11,5,7,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
49,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
32,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,1,1,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
48,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,1,0,0,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
35,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
57,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
46,0,0,1,0,0,0,0,0,0,0,0,1,0,6,-1,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
53,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
30,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,1,11,5,5,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
58,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,11,5,7,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
30,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
50,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
37,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,11,5,5,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
55,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
57,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
37,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
53,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
51,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,1,0,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
55,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,1,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
37,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,Duplicate,Row 26648
30,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,0,0,11,5,5,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
42,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
41,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
40,0,0,0,0,0,0,1,0,0,0,1,0,0,4,-1,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
51,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,11,5,5,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
46,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,11,5,7,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
43,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,1,11,5,9,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
50,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,1,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
29,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
44,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
33,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
35,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
52,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,1,1,1,11,5,8,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
49,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
31,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,1,1,0,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
35,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
45,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
31,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,11,5,8,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
31,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
34,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
36,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,1,1,11,5,7,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
44,0,0,0,0,0,0,0,0,0,0,0,1,0,6,-1,0,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
40,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,1,11,5,10,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
47,0,0,0,0,0,0,0,0,1,0,0,1,0,4,-1,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
48,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
56,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,1,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
37,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
51,0,0,0,0,0,0,0,0,0,0,1,0,0,6,-1,1,1,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
50,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,1,11,5,3,1,2,1,-0.1,93.2,-42.0,4.021,5195.8,0,,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
32,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,1,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
42,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
48,0,0,0,0,0,0,0,0,0,0,0,1,0,6,-1,0,0,1,11,5,9,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
49,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,11,5,5,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
51,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
39,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,0,11,5,7,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
40,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,1,0,0,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
55,0,0,0,1,0,0,0,0,0,0,0,1,0,6,-1,1,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
39,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,11,5,4,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
41,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,1,1,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
32,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,11,5,2,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
41,1,0,0,0,0,0,0,0,0,0,1,0,0,3,-1,0,0,1,11,5,3,999,0,-1,-0.1,93.2,-42.0,4.021,5195.8,0,,
38,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,1,0,11,3,1,999,0,-1,-0.1,93.2,-42.0,3.901,5195.8,0,,
32,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,1,0,11,4,1,999,0,-1,-0.1,93.2,-42.0,3.879,5195.8,0,,
46,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,11,4,1,999,0,-1,-0.1,93.2,-42.0,3.879,5195.8,0,,
27,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,11,5,1,999,0,-1,-0.1,93.2,-42.0,3.853,5195.8,0,,
31,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,12,1,1,999,0,-1,-0.2,92.756,-45.9,3.816,5176.3,0,,
41,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,1,1,12,4,1,999,0,-1,-0.2,92.756,-45.9,3.669,5176.3,0,,
37,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,12,5,1,999,0,-1,-0.2,92.756,-45.9,3.563,5176.3,0,,
48,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,12,5,1,999,0,-1,-0.2,92.756,-45.9,3.563,5176.3,0,,
51,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,12,1,1,999,0,-1,-0.2,92.756,-45.9,3.488,5176.3,0,,
39,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,0,12,2,1,999,0,-1,-0.2,92.756,-45.9,3.428,5176.3,0,,
36,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,12,4,1,999,0,-1,-0.2,92.756,-45.9,3.329,5176.3,0,,
55,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,12,5,1,999,0,-1,-0.2,92.756,-45.9,3.282,5176.3,0,,
44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,12,1,1,999,0,-1,-0.2,92.756,-45.9,3.053,5176.3,1,,
26,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,1,3,1,4,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
38,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,1,3,1,2,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
26,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,3,1,4,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
26,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,3,1,4,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
30,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,0,3,1,7,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
28,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,1,0,1,3,1,2,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
35,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,3,1,4,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
30,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,1,3,1,1,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
48,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,5,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
26,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,3,1,1,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
28,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,1,3,1,2,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
31,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,1,3,1,1,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
38,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,1,3,1,1,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
44,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,3,1,1,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
28,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,1,1,1,3,1,1,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
30,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,1,3,1,3,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
26,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,3,1,5,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
28,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,1,0,1,3,1,3,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
26,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,1,3,1,2,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
28,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,1,3,1,2,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,Duplicate,Row 26719
26,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,1,3,1,2,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
26,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,3,1,2,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
70,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,3,1,3,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
28,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,1,0,1,3,1,10,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
61,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,3,1,6,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
26,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,1,3,1,4,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,0,,
48,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,3,1,2,999,0,-1,-1.8,92.843,-50.0,1.811,5099.1,1,,
